date,TLT,VNQ,VTI
2011-01-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2011-01-04,0.21194155514240265,0.5761168599128723,0.21194155514240265
2011-01-05,0.22838319838047028,0.5432336330413818,0.22838319838047028
2011-01-06,0.571970522403717,0.21761327981948853,0.21041619777679443
2011-01-07,0.40700769424438477,0.2964961528778076,0.2964961528778076
2011-01-10,0.2607332468032837,0.4785335659980774,0.2607332468032837
2011-01-11,0.21194155514240265,0.5761168599128723,0.21194155514240265
2011-01-12,0.5761168599128723,0.21194155514240265,0.21194155514240265
2011-01-13,0.3333333432674408,0.3333333432674408,0.3333333432674408
2011-01-14,0.3333333432674408,0.3333333432674408,0.3333333432674408
2011-01-18,0.23431430757045746,0.5313712954521179,0.23431430757045746
2011-01-19,0.21194155514240265,0.5761168599128723,0.21194155514240265
2011-01-20,0.21194155514240265,0.5761168599128723,0.21194155514240265
2011-01-21,0.24014173448085785,0.5197165608406067,0.24014173448085785
2011-01-24,0.2528291940689087,0.4943416118621826,0.2528291940689087
2011-01-25,0.3250247538089752,0.4934464395046234,0.18152880668640137
2011-01-26,0.45285817980766296,0.3805445730686188,0.16659721732139587
2011-01-27,0.2824538052082062,0.43509238958358765,0.2824538052082062
2011-01-28,0.3333333432674408,0.3333333432674408,0.3333333432674408
2011-01-31,0.21194155514240265,0.5761168599128723,0.21194155514240265
2011-02-01,0.21194155514240265,0.5761168599128723,0.21194155514240265
2011-02-02,0.21194155514240265,0.5761168599128723,0.21194155514240265
2011-02-03,0.5761168599128723,0.21194155514240265,0.21194155514240265
2011-02-04,0.3333333432674408,0.3333333432674408,0.3333333432674408
2011-02-07,0.35575440526008606,0.3886007070541382,0.25564491748809814
2011-02-08,0.5208062529563904,0.26414427161216736,0.21504947543144226
2011-02-09,0.42231878638267517,0.42231878638267517,0.15536241233348846
2011-02-10,0.2699105739593506,0.4047405421733856,0.3253488540649414
2011-02-11,0.2256203591823578,0.5487592220306396,0.2256203591823578
2011-02-14,0.5627034902572632,0.218648299574852,0.218648299574852
