date,TLT,VNQ,VTI
2017-01-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2017-01-04,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-01-05,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-01-06,0.5476895570755005,0.2508266866207123,0.20148374140262604
2017-01-09,0.41105014085769653,0.29447492957115173,0.29447492957115173
2017-01-10,0.23430860042572021,0.5313827991485596,0.23430860042572021
2017-01-11,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-01-12,0.5701422691345215,0.2201140969991684,0.20974361896514893
2017-01-13,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-01-17,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-01-18,0.22373031079769135,0.5525393486022949,0.22373031079769135
2017-01-19,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-01-20,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-01-23,0.2127341479063034,0.574531614780426,0.2127341479063034
2017-01-24,0.22342900931835175,0.5531419515609741,0.22342900931835175
2017-01-25,0.3397338390350342,0.48269328474998474,0.17757293581962585
2017-01-26,0.43272659182548523,0.40808218717575073,0.15919122099876404
2017-01-27,0.2551681697368622,0.48966363072395325,0.2551681697368622
2017-01-30,0.3244481086730957,0.3511037528514862,0.3244481086730957
2017-01-31,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-02-01,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-02-02,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-02-03,0.5761168599128723,0.21194155514240265,0.21194155514240265
2017-02-06,0.320128858089447,0.35974231362342834,0.320128858089447
2017-02-07,0.3394070863723755,0.4418683350086212,0.2187245488166809
2017-02-08,0.5109089016914368,0.3011382222175598,0.1879528909921646
2017-02-09,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-02-10,0.33471396565437317,0.45511865615844727,0.21016736328601837
2017-02-13,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-02-14,0.5761168599128723,0.21194155514240265,0.21194155514240265
2017-02-15,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-02-16,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-02-17,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-02-21,0.2556355595588684,0.4887288808822632,0.2556355595588684
2017-02-22,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-02-23,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-02-24,0.5727425217628479,0.21362875401973724,0.21362875401973724
2017-02-27,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-02-28,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-03-01,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-02,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-03-03,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-06,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-07,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-03-08,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-09,0.42188936471939087,0.28905531764030457,0.28905531764030457
2017-03-10,0.362018346786499,0.3507100045681,0.287271648645401
2017-03-13,0.2599714398384094,0.4800570607185364,0.2599714398384094
2017-03-14,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-15,0.47503378987312317,0.2624831199645996,0.2624831199645996
2017-03-16,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-17,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-20,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-03-21,0.4734248220920563,0.26328760385513306,0.26328760385513306
2017-03-22,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-03-23,0.22176967561244965,0.5689319372177124,0.20929835736751556
2017-03-24,0.21003195643424988,0.5709260106086731,0.21904203295707703
2017-03-27,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-03-28,0.301647812128067,0.5105363726615906,0.1878158301115036
2017-03-29,0.26304787397384644,0.4739043116569519,0.26304787397384644
2017-03-30,0.24757157266139984,0.5048568248748779,0.24757157266139984
2017-03-31,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-04-03,0.28606143593788147,0.42787712812423706,0.28606143593788147
2017-04-04,0.26988500356674194,0.46022993326187134,0.26988500356674194
2017-04-05,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-04-06,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-04-07,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-04-10,0.3413923978805542,0.47685325145721436,0.18175433576107025
2017-04-11,0.3025095760822296,0.3025095760822296,0.39498084783554077
2017-04-12,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-04-13,0.27955424785614014,0.44089144468307495,0.27955424785614014
2017-04-17,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-04-18,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-04-19,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-04-20,0.15536241233348846,0.42231878638267517,0.42231878638267517
2017-04-21,0.3299548923969269,0.34009024500846863,0.3299548923969269
2017-04-24,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-04-25,0.2426884025335312,0.5146231651306152,0.2426884025335312
2017-04-26,0.16158530116081238,0.4049469232559204,0.4334678053855896
2017-04-27,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-04-28,0.30218741297721863,0.39562520384788513,0.30218741297721863
2017-05-01,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-05-02,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-05-03,0.5276622772216797,0.27822163701057434,0.19411610066890717
2017-05-04,0.5027108788490295,0.31235209107398987,0.1849370002746582
2017-05-05,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-05-08,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-05-09,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-05-10,0.5169936418533325,0.29281502962112427,0.1901913434267044
2017-05-11,0.4692339599132538,0.2653830051422119,0.2653830051422119
2017-05-12,0.2938712537288666,0.4127524793148041,0.29337629675865173
2017-05-15,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-05-16,0.3333333432674408,0.3333333432674408,0.3333333432674408
2017-05-17,0.2711153030395508,0.2711153030395508,0.4577694237232208
2017-05-18,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-05-19,0.3096109628677368,0.46958690881729126,0.22080214321613312
2017-05-22,0.4745844006538391,0.3508257269859314,0.1745898574590683
2017-05-23,0.25460317730903625,0.5449287295341492,0.20046809315681458
2017-05-24,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-05-25,0.2162056267261505,0.5729995369911194,0.21079476177692413
2017-05-26,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-05-30,0.25244003534317017,0.49511992931365967,0.25244003534317017
2017-05-31,0.5761168599128723,0.21194155514240265,0.21194155514240265
2017-06-01,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-06-02,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-06-05,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-06-06,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-06-07,0.42231878638267517,0.42231878638267517,0.15536241233348846
2017-06-08,0.21194155514240265,0.5761168599128723,0.21194155514240265
2017-06-09,0.5761168599128723,0.21194155514240265,0.21194155514240265
2017-06-12,0.32396551966667175,0.3520689010620117,0.32396551966667175
2017-06-13,0.3333333432674408,0.3333333432674408,0.3333333432674408
