date,TLT,VNQ,VTI
2013-01-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2013-01-03,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-04,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-07,0.5268654823303223,0.27931147813796997,0.19382299482822418
2013-01-08,0.4186277687549591,0.29068610072135925,0.29068610072135925
2013-01-09,0.21435058116912842,0.5712987780570984,0.21435058116912842
2013-01-10,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-11,0.5472604036331177,0.2514137923717499,0.20132584869861603
2013-01-14,0.3333333432674408,0.3333333432674408,0.3333333432674408
2013-01-15,0.3333333432674408,0.3333333432674408,0.3333333432674408
2013-01-16,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-17,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-18,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-22,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-23,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-24,0.3416616916656494,0.48128387331962585,0.17705444991588593
2013-01-25,0.42231878638267517,0.42231878638267517,0.15536241233348846
2013-01-28,0.23563294112682343,0.5287341475486755,0.23563294112682343
2013-01-29,0.3050846457481384,0.38983070850372314,0.3050846457481384
2013-01-30,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-01-31,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-02-01,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-02-04,0.5761168599128723,0.21194155514240265,0.21194155514240265
2013-02-05,0.30035802721977234,0.3992839455604553,0.30035802721977234
2013-02-06,0.30353662371635437,0.4887405335903168,0.20772281289100647
2013-02-07,0.47010713815689087,0.3459131717681885,0.18397966027259827
2013-02-08,0.42231878638267517,0.42231878638267517,0.15536241233348846
2013-02-11,0.32760336995124817,0.46403780579566956,0.20835886895656586
2013-02-12,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-02-13,0.5596573352813721,0.23370274901390076,0.20663990080356598
2013-02-14,0.42231878638267517,0.42231878638267517,0.15536241233348846
2013-02-15,0.3333333432674408,0.3333333432674408,0.3333333432674408
2013-02-19,0.3333333432674408,0.3333333432674408,0.3333333432674408
2013-02-20,0.24082089960575104,0.5183581709861755,0.24082089960575104
2013-02-21,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-02-22,0.3333333432674408,0.3333333432674408,0.3333333432674408
2013-02-25,0.5761168599128723,0.21194155514240265,0.21194155514240265
2013-02-26,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-02-27,0.4137911796569824,0.4137911796569824,0.17241764068603516
2013-02-28,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-03-01,0.3333333432674408,0.3333333432674408,0.3333333432674408
2013-03-04,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-03-05,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-03-06,0.3333333432674408,0.3333333432674408,0.3333333432674408
2013-03-07,0.21194155514240265,0.5761168599128723,0.21194155514240265
2013-03-08,0.39457589387893677,0.3027120530605316,0.3027120530605316
2013-03-11,0.30479806661605835,0.41725045442581177,0.2779514789581299
